,LUCA,Aves,Passeriformes,Tyrannidae,cell_ids,Dist.to.road_m,Elevation_m,MaxTemp_m,MeanTemp_m,MinTemp_m,Population_m,Precipitation_m,SolarRadiation_m,VaporPres_m,WindSp_m,Longitude,Latitude,wwf_mhtnum,wwf_mhtnam,covid,name,cov_id,tipos,geometry
3875,1.0,0.0,0.0,0.0,247088,1393.13708008,1510.77777778,29.6013889004,21.5187500097,13.4379629824,94.777406772,67.5324074074,17890.8611111,1.47844907062,1.67870370961,-98.435563416,18.723389801,2.0,Tropical and Subtropical Dry Broadleaf Forests,62976,AGRICULTURA DE RIEGO ANUAL Y SEMIPERMANENTE,10569.0,Selva Baja Caducifolia,POINT (-98.43556341599999 18.723389801)
3876,1.0,1.0,1.0,0.0,250914,5003.86696289,1188.22222222,31.7719907319,24.4631944586,17.1562500287,12.1921821568,64.4282407407,17658.9583333,1.69365739464,1.64537036916,-98.239563416,18.086389801,2.0,Tropical and Subtropical Dry Broadleaf Forests,69258,AGRICULTURA DE TEMPORAL ANUAL,10536.0,Selva Baja Caducifolia,POINT (-98.239563416 18.086389801)
3877,1.0,0.0,0.0,0.0,244167,4665.016875,213.888888889,30.8481483018,24.6828704587,18.5178241354,26.5441766845,92.5347222222,16286.8009259,2.39287039858,2.41388888492,-96.573563416,19.311389801,2.0,Tropical and Subtropical Dry Broadleaf Forests,85392,AGRICULTURA DE TEMPORAL SEMIPERMANENTE Y PERMANENTE,10075.0,Agricultura de Humedad,POINT (-96.573563416 19.311389801)
3878,1.0,1.0,1.0,1.0,246078,3516.96844727,1489.33333333,28.0666666561,21.3395833395,14.6125000031,287.929964956,87.4583333333,18268.9675926,1.48958333389,1.64212962902,-99.121563416,18.919389801,2.0,Tropical and Subtropical Dry Broadleaf Forests,108147,VEGETACIÓN SECUNDARIA ARBUSTIVA DE SELVA BAJA CADUCIFOLIA,10405.0,Selva Baja Caducifolia,POINT (-99.121563416 18.919389801)
3879,1.0,0.0,0.0,0.0,238192,5293.39542969,1580.55555556,27.0463888645,19.4730555799,11.9000000252,10.304976813,66.1305555556,18642.6777778,1.44983333647,1.74916666249,-98.631563416,20.487389801,13.0,Deserts and Xeric Shrublands,26061,MATORRAL CRASICAULE,8878.0,Matorral Crasicaule,POINT (-98.63156341600001 20.487389801)
3880,1.0,0.0,0.0,0.0,241195,1073.13708008,756.555555556,25.7750000247,21.4486111093,17.1296296098,53.8424100876,159.104166667,16354.9375,2.03562499445,1.86643516383,-97.014563416,19.899389801,1.0,Tropical and Subtropical Moist Broadleaf Forests,41782,PASTIZAL CULTIVADO,8875.0,Pastizal Cultivado,POINT (-97.014563416 19.899389801)
3881,1.0,1.0,1.0,1.0,243172,2589.91574707,1716.55555556,20.2854166649,15.5754629859,10.8604166717,94.9316743745,116.689814815,16063.4305556,1.36886573928,1.75949074742,-97.014563416,19.507389801,1.0,Tropical and Subtropical Moist Broadleaf Forests,41276,PASTIZAL CULTIVADO,9639.0,Pastizal Cultivado,POINT (-97.014563416 19.507389801)
3882,1.0,0.0,0.0,0.0,245859,1263.30933105,2248.88888889,23.6812499938,15.4608796393,7.24398147618,1001.21385549,55.974537037,17513.2546296,1.11564815624,1.99143516134,-97.896563416,18.968389801,13.0,Deserts and Xeric Shrublands,118867,ZONA URBANA,10356.0,Agricultura de Riego,POINT (-97.89656341600001 18.968389801)
3883,1.0,0.0,0.0,0.0,236504,9485.27445312,478.777777778,27.2302777343,21.9875000106,16.7500000132,79.0132270813,167.652777778,17851.5305556,2.14283333421,1.33944445054,-98.337563416,20.830389801,1.0,Tropical and Subtropical Moist Broadleaf Forests,105781,VEGETACIÓN SECUNDARIA ARBUSTIVA DE SELVA ALTA PERENNIFOLIA,8443.0,Selva Alta Perennifolia,POINT (-98.33756341599999 20.830389801)
3884,0.0,0.0,0.0,0.0,246840,3160.53299316,1689.11111111,26.8335648334,19.619907399,12.4057870331,23.7567018668,57.9768518519,17746.837963,1.37949074308,1.73981481984,-98.141563416,18.772389801,2.0,Tropical and Subtropical Dry Broadleaf Forests,48324,PASTIZAL INDUCIDO,10536.0,Selva Baja Caducifolia,POINT (-98.141563416 18.772389801)
3885,1.0,0.0,0.0,0.0,240215,1151.17087402,66.1111111111,28.8427777343,24.1097222434,19.3805554681,20.4768689791,150.138888889,16601.5027778,2.48824998803,2.61722222699,-96.867563416,20.095389801,1.0,Tropical and Subtropical Moist Broadleaf Forests,41889,PASTIZAL CULTIVADO,8875.0,Pastizal Cultivado,POINT (-96.867563416 20.095389801)
3886,1.0,0.0,0.0,0.0,252386,4895.33842773,2408.55555556,21.5227777746,14.9436111159,8.36583333943,9.09702808062,53.15,16770.9166667,1.05491666761,2.41611111694,-97.504563416,17.841389801,3.0,Tropical and Subtropical Coniferous Forests,69004,AGRICULTURA DE TEMPORAL ANUAL,11151.0,Agricultura de Temporal,POINT (-97.504563416 17.841389801)
3887,1.0,0.0,0.0,0.0,246607,888.56180013,2525.55555556,18.6634259732,12.0270833461,5.3956018449,46.8829956055,50.6481481481,16846.7824074,1.01171297235,2.15254627665,-97.357563416,18.821389801,13.0,Deserts and Xeric Shrublands,71911,AGRICULTURA DE TEMPORAL ANUAL,8684.0,Agricultura de Temporal,POINT (-97.357563416 18.821389801)
3888,1.0,0.0,0.0,0.0,233551,17261.191569,1.44444444444,27.3338888804,23.6266668532,19.9188889133,3.95487893178,121.25,17606.8888889,2.51755555073,3.01944446696,-97.406563416,21.467389801,14.0,Mangroves,24618,NO EMPATA,8045.0,Pastizal Cultivado,POINT (-97.406563416 21.467389801)
3889,1.0,1.0,1.0,0.0,243637,8167.89292969,2555.55555556,21.4828703403,13.6724537081,5.86273146669,47.3459415966,77.6203703704,17921.5,0.984189815681,2.27546296572,-98.386563416,19.409389801,3.0,Tropical and Subtropical Coniferous Forests,5886,BOSQUE DE TÁSCATE,9982.0,Bosque de Encino,POINT (-98.386563416 19.409389801)
3890,1.0,1.0,1.0,0.0,250909,1277.92487305,1085.88888889,32.0435184903,24.3493055458,16.6576388986,11.4291324483,64.5162037037,17857.6875,1.74886572444,1.58495369388,-98.484563416,18.086389801,2.0,Tropical and Subtropical Dry Broadleaf Forests,107574,VEGETACIÓN SECUNDARIA ARBUSTIVA DE SELVA BAJA CADUCIFOLIA,10536.0,Selva Baja Caducifolia,POINT (-98.484563416 18.086389801)
3891,1.0,1.0,1.0,0.0,242881,2179.18209961,2329.88888889,23.0894444466,15.8652777698,8.64722220633,5891.57564629,58.2944444444,18496.4777778,1.04661111103,2.25861110389,-99.170563416,19.556389801,13.0,Deserts and Xeric Shrublands,119395,ZONA URBANA,9848.0,Pastizal Cultivado,POINT (-99.17056341599999 19.556389801)
3892,0.0,0.0,0.0,0.0,243407,3184.3916748,2349.11111111,22.4659721012,14.08148147,5.70324075388,40.0662531588,38.5740740741,17405.25,1.0924536957,1.99259258062,-97.602563416,19.458389801,13.0,Deserts and Xeric Shrublands,63053,AGRICULTURA DE RIEGO ANUAL Y SEMIPERMANENTE,8684.0,Agricultura de Temporal,POINT (-97.602563416 19.458389801)
3893,1.0,0.0,0.0,0.0,245597,6606.56310547,2748.11111111,20.3438888762,13.1636111048,5.97944445676,72.0335881551,82.3027777778,17538.8611111,0.936222222447,2.43166666362,-98.729563416,19.017389801,3.0,Tropical and Subtropical Coniferous Forests,15189,BOSQUE DE ENCINO-PINO,10176.0,Bosque de Oyamel,POINT (-98.729563416 19.017389801)
3894,1.0,1.0,1.0,1.0,239189,1682.72057617,1978.66666667,24.7833333545,16.8025462892,8.82361108617,541.426959144,35.1134259259,18930.7175926,1.22048611925,2.07337959994,-98.974563416,20.291389801,13.0,Deserts and Xeric Shrublands,63158,AGRICULTURA DE RIEGO ANUAL Y SEMIPERMANENTE,9039.0,Agricultura de Temporal,POINT (-98.974563416 20.291389801)
3895,0.0,0.0,0.0,0.0,245602,4979.60947266,2458.33333333,23.2458333351,15.2347222191,7.2312500074,29.6585918532,75.9513888889,17852.2569444,1.04791666664,2.14861109328,-98.484563416,19.017389801,3.0,Tropical and Subtropical Coniferous Forests,70135,AGRICULTURA DE TEMPORAL ANUAL,10321.0,Bosque de Encino,POINT (-98.484563416 19.017389801)
3896,1.0,0.0,0.0,0.0,246612,727.614233398,1382.88888889,25.4925000217,18.8822222021,12.2766666677,1906.14835587,109.413888889,16058.45,1.56569444653,1.66388888988,-97.112563416,18.821389801,3.0,Tropical and Subtropical Coniferous Forests,106583,VEGETACIÓN SECUNDARIA ARBÓREA DE SELVA ALTA PERENNIFOLIA,10497.0,Agricultura de Riego,POINT (-97.112563416 18.821389801)
3897,1.0,1.0,1.0,1.0,243660,9200.84419922,2609.11111111,19.833333298,12.7590277791,5.68634258928,18.0423597892,62.6712962963,17082.2384259,0.994212963791,2.15347220749,-97.259563416,19.409389801,13.0,Deserts and Xeric Shrublands,82479,AGRICULTURA DE TEMPORAL ANUAL Y PERMANENTE,10004.0,Bosque de Pino,POINT (-97.25956341600001 19.409389801)
3898,0.0,0.0,0.0,0.0,251559,1347.1506543,40.5555555556,31.2752313481,25.9446757193,20.6057870079,44.9536765416,212.80787037,16313.3935185,2.48085644013,2.32685182382,-96.034563416,17.988389801,1.0,Tropical and Subtropical Moist Broadleaf Forests,85113,AGRICULTURA DE TEMPORAL SEMIPERMANENTE,10015.0,Pastizal Cultivado,POINT (-96.034563416 17.988389801)
3899,0.0,0.0,0.0,0.0,237233,2949.11036377,258.333333333,27.4953703615,22.1935185371,16.8900462853,44.5681882434,151.981481481,17692.8935185,2.301782403,1.39513888376,-98.092563416,20.683389801,1.0,Tropical and Subtropical Moist Broadleaf Forests,105752,VEGETACIÓN SECUNDARIA ARBUSTIVA DE SELVA ALTA PERENNIFOLIA,8679.0,Matorral Subtropical,POINT (-98.092563416 20.683389801)
3900,1.0,0.0,0.0,0.0,250606,5012.81963704,1000.66666667,32.3824998909,24.854722219,17.331388908,45.881773591,57.6555555556,17763.4638889,1.8112500045,1.58472221262,-98.337563416,18.135389801,2.0,Tropical and Subtropical Dry Broadleaf Forests,110705,VEGETACIÓN SECUNDARIA ARBÓREA DE SELVA BAJA CADUCIFOLIA,11057.0,Agricultura de Temporal,POINT (-98.33756341599999 18.135389801)
3901,0.0,0.0,0.0,0.0,249694,6872.5160319,1427.0,29.5486110625,22.5340277398,15.523611135,56.0023912324,48.8472222222,17397.5555556,1.51789351884,1.73125000822,-98.092563416,18.282389801,2.0,Tropical and Subtropical Dry Broadleaf Forests,107810,VEGETACIÓN SECUNDARIA ARBUSTIVA DE SELVA BAJA CADUCIFOLIA,10945.0,Agricultura de Temporal,POINT (-98.092563416 18.282389801)
3902,1.0,1.0,0.0,0.0,243678,1099.14834473,14.8888888889,31.3946760186,25.0381945901,18.6782406833,339.268155416,95.5972222222,16544.3587963,2.560069444,3.28287036993,-96.377563416,19.409389801,2.0,Tropical and Subtropical Dry Broadleaf Forests,64313,AGRICULTURA DE RIEGO SEMIPERMANENTE,9847.0,Agricultura de Riego,POINT (-96.377563416 19.409389801)
3903,1.0,0.0,0.0,0.0,239717,5802.93136719,167.0,28.7041665934,23.7069445054,18.713657388,31.9044882986,147.548611111,16811.0393519,2.41078703851,2.03657404278,-97.210563416,20.193389801,1.0,Tropical and Subtropical Moist Broadleaf Forests,84555,AGRICULTURA DE TEMPORAL PERMANENTE,9098.0,Agricultura de Temporal,POINT (-97.210563416 20.193389801)
3904,0.0,0.0,0.0,0.0,237483,4019.52495524,74.8888888889,29.0298610352,23.8546295608,18.6814814784,57.9498632219,98.2916666667,16977.0671296,2.46893519411,2.09907406099,-97.455563416,20.634389801,1.0,Tropical and Subtropical Moist Broadleaf Forests,82929,AGRICULTURA DE TEMPORAL ANUAL Y PERMANENTE,7291.0,Pastizal Cultivado,POINT (-97.455563416 20.634389801)
3905,1.0,1.0,1.0,1.0,253797,2949.67831543,2513.44444444,17.5500000296,12.9513888955,8.35300926367,10.6595558855,125.594907407,16416.3842593,1.01497685068,2.69884259612,-96.524563416,17.596389801,3.0,Tropical and Subtropical Coniferous Forests,6265,BOSQUE MESÓFILO DE MONTAÑA,11295.0,Bosque de Pino,POINT (-96.52456341600001 17.596389801)
3906,1.0,0.0,0.0,0.0,239436,1435.08217285,1997.44444444,24.5974536649,16.5796296243,8.55787036706,355.819822099,34.1273148148,19041.7268519,1.20780093195,2.09282405426,-99.023563416,20.242389801,13.0,Deserts and Xeric Shrublands,63158,AGRICULTURA DE RIEGO ANUAL Y SEMIPERMANENTE,8867.0,Agricultura de Riego,POINT (-99.023563416 20.242389801)
3907,1.0,1.0,1.0,1.0,247685,1385.63944824,4.0,30.1805555953,25.5629629382,20.9400463193,72.6806778908,128.162037037,16311.6388889,2.57518519296,3.39050924944,-95.691563416,18.625389801,1.0,Tropical and Subtropical Moist Broadleaf Forests,40242,PASTIZAL CULTIVADO,10015.0,Pastizal Cultivado,POINT (-95.69156341599999 18.625389801)
3908,0.0,0.0,0.0,0.0,247396,3912.7990625,52.5555555556,31.0208331267,25.4788887183,19.9269444625,22.515967083,114.211111111,15950.3638889,2.49369439085,2.40194443166,-96.279563416,18.674389801,2.0,Tropical and Subtropical Dry Broadleaf Forests,69810,AGRICULTURA DE TEMPORAL ANUAL,10015.0,Pastizal Cultivado,POINT (-96.279563416 18.674389801)
3909,1.0,0.0,0.0,0.0,250639,1231.38498128,1116.11111111,29.5074999597,21.5466666592,13.5861111297,113.627805657,321.708333333,15776.5166667,1.70786111156,1.88999998404,-96.720563416,18.135389801,1.0,Tropical and Subtropical Moist Broadleaf Forests,89599,VEGETACIÓN SECUNDARIA ARBÓREA DE BOSQUE MESÓFILO DE MONTAÑA,10596.0,Bosque Mesofilo de Montana,POINT (-96.720563416 18.135389801)
3910,1.0,1.0,1.0,0.0,246123,915.716884766,967.833333333,27.5196759171,21.0516203554,14.5821759281,1072.09970411,135.803240741,15813.6759259,1.87905093558,1.6666666766,-96.916563416,18.919389801,1.0,Tropical and Subtropical Moist Broadleaf Forests,84326,AGRICULTURA DE TEMPORAL PERMANENTE,8684.0,Agricultura de Temporal,POINT (-96.916563416 18.919389801)
3911,0.0,0.0,0.0,0.0,239708,3236.26790527,383.888888889,26.8537036799,22.1006944091,17.3407407845,184.022163603,172.400462963,17199.4421296,2.25541666205,1.54722221416,-97.651563416,20.193389801,1.0,Tropical and Subtropical Moist Broadleaf Forests,82810,AGRICULTURA DE TEMPORAL ANUAL Y PERMANENTE,7291.0,Pastizal Cultivado,POINT (-97.651563416 20.193389801)
3912,1.0,0.0,0.0,0.0,234618,4096.96050781,430.555555556,26.8046296261,21.8754629427,16.9520833095,28.1410088804,156.75462963,17313.4791667,2.19956018251,1.77523147729,-97.847563416,21.222389801,1.0,Tropical and Subtropical Moist Broadleaf Forests,106715,VEGETACIÓN SECUNDARIA ARBÓREA DE SELVA ALTA SUBPERENNIFOLIA,7291.0,Pastizal Cultivado,POINT (-97.847563416 21.222389801)
3913,1.0,1.0,1.0,1.0,245898,1412.02250533,22.1111111111,30.4007142521,25.2426191194,20.0840475945,38.0641082764,125.514285714,16333.297619,2.57178574744,3.61857144038,-95.9859440725,18.9681054576,1.0,Tropical and Subtropical Moist Broadleaf Forests,40677,PASTIZAL CULTIVADO,10015.0,Pastizal Cultivado,POINT (-95.9859440725 18.9681054576)
3914,0.0,0.0,0.0,0.0,251211,875.716884766,1333.66666667,31.2941665967,23.6555555873,16.0163889355,30.7351195415,72.7888888889,17793.0166667,1.60994444324,1.64777777493,-98.533563416,18.037389801,2.0,Tropical and Subtropical Dry Broadleaf Forests,107574,VEGETACIÓN SECUNDARIA ARBUSTIVA DE SELVA BAJA CADUCIFOLIA,10536.0,Selva Baja Caducifolia,POINT (-98.53356341600001 18.037389801)
3915,1.0,1.0,0.0,0.0,235553,6526.55060221,29.0,29.1796297806,24.0518518024,18.9199074794,44.1918867959,107.097222222,17079.8657407,2.51743056984,2.54074074162,-97.455563416,21.026389801,1.0,Tropical and Subtropical Moist Broadleaf Forests,42818,PASTIZAL CULTIVADO,7291.0,Pastizal Cultivado,POINT (-97.455563416 21.026389801)
3916,0.0,0.0,0.0,0.0,245617,2776.88668945,2205.33333333,24.0398148078,15.3474537002,6.65439812453,92.7302368482,48.3287037037,17366.2199074,1.14594907465,1.95069441613,-97.749563416,19.017389801,13.0,Deserts and Xeric Shrublands,71911,AGRICULTURA DE TEMPORAL ANUAL,8684.0,Agricultura de Temporal,POINT (-97.749563416 19.017389801)
3917,1.0,0.0,0.0,0.0,242158,1294.60233398,2695.88888889,20.8844444805,13.2711111175,5.65638887684,37.2096147919,61.0833333333,17952.0138889,0.950972224441,2.37500000199,-98.337563416,19.703389801,3.0,Tropical and Subtropical Coniferous Forests,82639,AGRICULTURA DE TEMPORAL ANUAL Y PERMANENTE,9704.0,Pastizal Cultivado,POINT (-98.33756341599999 19.703389801)
3918,1.0,0.0,0.0,0.0,246359,496.568540039,2513.66666667,19.249722253,12.2824999968,5.31472222606,217.09612093,48.7777777778,16864.5222222,1.0213055662,2.11888887286,-97.357563416,18.870389801,13.0,Deserts and Xeric Shrublands,71911,AGRICULTURA DE TEMPORAL ANUAL,8684.0,Agricultura de Temporal,POINT (-97.357563416 18.870389801)
3919,1.0,0.0,0.0,0.0,239695,1746.05822266,2164.33333333,23.0414351975,15.2995370406,7.55578706441,180.846958584,56.0856481481,18122.4282407,1.16539350442,2.00787035597,-98.288563416,20.193389801,13.0,Deserts and Xeric Shrublands,72448,AGRICULTURA DE TEMPORAL ANUAL,8684.0,Agricultura de Temporal,POINT (-98.288563416 20.193389801)
3920,1.0,1.0,1.0,0.0,250634,1051.44012451,2152.44444444,18.4956018748,13.9069444405,9.3203703728,62.7441707717,113.398148148,16291.9351852,1.13011573986,2.22129628669,-96.965563416,18.135389801,1.0,Tropical and Subtropical Moist Broadleaf Forests,6283,BOSQUE MESÓFILO DE MONTAÑA,10596.0,Bosque Mesofilo de Montana,POINT (-96.96556341599999 18.135389801)
3921,1.0,1.0,1.0,0.0,250325,576.568540039,2227.88888889,20.2162036984,14.6858796279,9.15439816426,47.3768403795,112.671296296,16421.0833333,1.17212962939,2.15300924248,-97.014563416,18.184389801,3.0,Tropical and Subtropical Coniferous Forests,69384,AGRICULTURA DE TEMPORAL ANUAL,10596.0,Bosque Mesofilo de Montana,POINT (-97.014563416 18.184389801)
3922,0.0,0.0,0.0,0.0,233958,2065.88914062,92.4444444444,28.5210647274,23.6351852285,18.7430555379,78.8570140203,113.326388889,17309.0949074,2.44907408014,2.42546296672,-97.651563416,21.369389801,1.0,Tropical and Subtropical Moist Broadleaf Forests,42818,PASTIZAL CULTIVADO,7291.0,Pastizal Cultivado,POINT (-97.651563416 21.369389801)
3923,1.0,0.0,0.0,0.0,236266,4886.19958008,271.111111111,28.3324999862,22.6772222625,17.0247222318,40.2825712628,137.961111111,17471.8722222,2.31302776933,1.45749999053,-97.994563416,20.879389801,1.0,Tropical and Subtropical Moist Broadleaf Forests,73332,AGRICULTURA DE TEMPORAL ANUAL,8423.0,Agricultura de Temporal,POINT (-97.99456341600001 20.879389801)
3924,1.0,1.0,1.0,1.0,244114,1085.42250488,2295.66666667,22.4399999883,15.8741667059,9.31055556403,9383.27903917,68.4166666667,18228.7722222,1.07719444765,2.16555553046,-99.170563416,19.311389801,13.0,Deserts and Xeric Shrublands,119395,ZONA URBANA,9776.0,Zona Urbana,POINT (-99.17056341599999 19.311389801)
